Date,Close,Daily Return,MA 20,MA 50,Signal,Position,Trade,Trading Cost,Strategy Return,Buy and Hold Growth,Strategy Growth
2026-05-15,23643.5,-0.0019459851637491088,24046.73251953125,23799.353046875,1,1.0,0.0,0.0,-0.0019459851637491088,0.9591858370897662,0.9569117309229969
2026-05-18,23649.94921875,0.0002727692071817778,24011.55244140625,23768.7790234375,1,1.0,0.0,0.0,0.0002727692071817778,0.9594474734500892,0.9571727469771837
2026-05-19,23618.0,-0.0013509212410769411,23974.2099609375,23743.8250390625,1,1.0,0.0,0.0,-0.0013509212410769411,0.9581513354785078,0.9558796819819122
2026-05-20,23659.0,0.0017359640951817301,23928.32998046875,23727.3950390625,1,1.0,0.0,0.0,0.0017359640951817301,0.959814651794649,0.9575390547891466
2026-05-21,23654.69921875,-0.00018178203854768427,23892.1599609375,23705.171015625,1,1.0,0.0,0.0,-0.00018178203854768427,0.9596401747306178,0.957364991387778
2026-05-22,23719.30078125,0.002731024474358801,23869.4724609375,23690.548046875,1,1.0,0.0,0.0,0.002731024474358801,0.962260975534385,0.9599795786101523
2026-05-25,24031.69921875,0.01317064277657587,23876.1599609375,23690.621015625,1,1.0,0.0,0.0,0.01317064277657587,0.9749345711009878,0.9726231267128345
2026-05-26,23913.69921875,-0.004910181295375682,23867.2099609375,23683.6630078125,1,1.0,0.0,0.0,-0.004910181295375682,0.9701474656057526,0.9678473708285993
2026-05-27,23907.150390625,-0.00027385257567613674,23862.78251953125,23684.4690234375,1,1.0,0.0,0.0,-0.00027385257567613674,0.9698817882235108,0.9675823233332365
2026-05-29,23547.75,-0.015033175629577955,23831.2875,23682.641015625,1,1.0,0.0,0.0,-0.015033175629577955,0.9553013849612176,0.9530364883304928
2026-06-01,23382.599609375,-0.007013425513053284,23800.53994140625,23687.271015625,1,1.0,0.0,0.0,-0.007013425513053284,0.9486014498552755,0.946352437908365
2026-06-02,23483.55078125,0.00431736306319519,23768.75244140625,23688.766015625,1,1.0,0.0,0.0,0.00431736306319519,0.952696906716574,0.9504381849685553
2026-06-03,23405.599609375,-0.0033193946094914883,23737.3923828125,23685.255,1,1.0,0.0,0.0,-0.0033193946094914883,0.9495345297399398,0.9472833055807157
2026-06-04,23416.55078125,0.00046788683297016576,23691.6724609375,23678.03,1,1.0,0.0,0.0,0.00046788683297016576,0.9499788044438556,0.9477265269664894
2026-06-05,23366.69921875,-0.0021289028843615165,23643.67490234375,23685.3209765625,0,1.0,0.0,0.0,-0.0021289028843615165,0.9479563918269928,0.9457089092296446
2026-06-08,23123.0,-0.010429338627102713,23591.0173828125,23685.4909765625,0,0.0,1.0,0.0005,-0.0005,0.9380698336129026,0.9452360547750298
2026-06-09,23242.099609375,0.005150698844224255,23562.3298828125,23700.0799609375,0,0.0,0.0,0.0,0.0,0.9429015488206942,0.9452360547750298
2026-06-10,23214.94921875,-0.0011681556778996294,23554.0998046875,23706.1309375,0,0.0,0.0,0.0,-0.0,0.9418000930227389,0.9452360547750298
2026-06-11,23161.599609375,-0.0022980713363744965,23541.5498046875,23703.2339453125,0,0.0,0.0,0.0,-0.0,0.9396357692243685,0.9452360547750298
2026-06-12,23622.900390625,0.019916620139797336,23538.21484375,23719.2999609375,0,0.0,0.0,0.0,0.0,0.9583501379097765,0.9452360547750298
2026-06-15,23853.900390625,0.009778646829145199,23548.73486328125,23749.7499609375,0,0.0,0.0,0.0,0.0,0.9677215054470588,0.9452360547750298
2026-06-16,23989.150390625,0.005669932287180934,23565.694921875,23775.9449609375,0,0.0,0.0,0.0,0.0,0.9732084208557924,0.9452360547750298
2026-06-17,24085.69921875,0.004024687267071059,23589.0798828125,23803.396953125,0,0.0,0.0,0.0,0.0,0.977125280395417,0.9452360547750298
2026-06-18,24168.0,0.0034169978003351087,23614.5298828125,23827.391953125,0,0.0,0.0,0.0,0.0,0.98046411532918,0.9452360547750298
2026-06-19,24013.099609375,-0.006409317718677587,23632.44990234375,23845.1809375,0,0.0,0.0,0.0,-0.0,0.9741800093022731,0.9452360547750298
2026-06-22,24102.900390625,0.0037396580495980825,23651.6298828125,23847.291953125,0,0.0,0.0,0.0,0.0,0.9778231094158178,0.9452360547750298
2026-06-23,23824.099609375,-0.011567105067506356,23641.24990234375,23848.271953125,0,0.0,0.0,0.0,-0.0,0.9665125267717694,0.9452360547750298
2026-06-24,24021.650390625,0.008292056551520766,23646.6474609375,23847.69296875,0,0.0,0.0,0.0,0.0,0.9745269033015141,0.9452360547750298
2026-06-25,24056.0,0.0014299437722400388,23654.08994140625,23851.9599609375,0,0.0,0.0,0.0,0.0,0.9759204219777705,0.9452360547750298
2026-06-29,23946.25,-0.004562271366810755,23674.01494140625,23846.2589453125,0,0.0,0.0,0.0,-0.0,0.9714680081802954,0.9452360547750298
2026-06-30,23865.75,-0.0033616954637991636,23698.1724609375,23839.6389453125,0,0.0,0.0,0.0,-0.0,0.9682022285839698,0.9452360547750298
2026-07-01,24005.849609375,0.0058703208311072785,23724.28740234375,23832.684921875,0,0.0,0.0,0.0,0.0,0.9738858862951507,0.9452360547750298
2026-07-02,24175.69921875,0.007075342557701703,23762.7923828125,23828.9019140625,0,0.0,0.0,0.0,0.0,0.9807764625527998,0.9452360547750298
2026-07-03,24270.849609375,0.003935786500487426,23805.50732421875,23822.7869140625,0,0.0,0.0,0.0,0.0,0.9846365893141109,0.9452360547750298
2026-07-06,24430.349609375,0.006571669412775316,23858.68984375,23823.8319140625,1,0.0,0.0,0.0,0.0,0.9911072954708059,0.9452360547750298
2026-07-07,24398.69921875,-0.0012955357222089736,23922.4748046875,23828.3448828125,1,1.0,1.0,0.0005,-0.0017955357222089736,0.9898232805649816,0.9435388496727615
2026-07-08,23882.05078125,-0.02117524515827318,23954.47236328125,23828.0269140625,1,1.0,0.0,0.0,-0.02117524515827318,0.9688635299356518,0.9235591832145856
2026-07-09,23962.80078125,0.0033812004144717633,23991.86494140625,23825.4289453125,1,1.0,0.0,0.0,0.0033812004144717633,0.9721394517046368,0.92668192190766
2026-07-10,24206.900390625,0.01018660596494203,24044.12998046875,23829.65296875,1,1.0,0.0,0.0,0.01018660596494203,0.9820422532421267,0.9361216655009684
2026-07-13,24211.0,0.0001693570555851842,24073.5349609375,23830.3199609375,1,1.0,0.0,0.0,0.0001693570555851842,0.982208569026596,0.9362802043099072
2026-07-14,24052.05078125,-0.006565165369047166,24083.44248046875,23831.4099609375,1,1.0,0.0,0.0,-0.006565165369047166,0.9757602073440412,0.9301333699368474
2026-07-15,24078.5,0.0010996658451518648,24087.9099609375,23830.5939453125,1,1.0,0.0,0.0,0.0010996658451518648,0.9768332175171158,0.9311562058352029
2026-07-16,24072.75,-0.00023880225097083763,24087.2625,23831.3929296875,1,1.0,0.0,0.0,-0.00023880225097083763,0.9765999475459497,0.930933843637244
2026-07-17,24334.30078125,0.010865014643113069,24095.5775390625,23831.4599609375,1,1.0,0.0,0.0,0.010865014643113069,0.9872107202764999,0.9410484534801321
2026-07-20,24238.5,-0.003936861885253551,24106.84755859375,23829.696953125,1,1.0,0.0,0.0,-0.003936861885253551,0.9833242080191297,0.9373436756914494
2026-07-21,24187.69921875,-0.002095871495760848,24111.0875,23829.9279296875,1,1.0,0.0,0.0,-0.002095871495760848,0.9812632868404507,0.935379123799836
2026-07-22,23996.25,-0.0079151479856997,24119.69501953125,23833.5359375,1,1.0,0.0,0.0,-0.0079151479856997,0.9734964427121745,0.9279754596122262
2026-07-23,23869.599609375,-0.0052779242850445884,24112.09248046875,23843.3369140625,1,1.0,0.0,0.0,-0.0052779242850445884,0.9683584021957794,0.9230776753980133
2026-07-24,23767.44921875,-0.004279518395644999,24097.66494140625,23850.43390625,1,1.0,0.0,0.0,-0.004279518395644999,0.9642142946000052,0.9191273475055383
2026-07-27,23995.94921875,0.009613989195766948,24100.14990234375,23856.5608984375,1,1.0,0.0,0.0,0.009613989195766948,0.9734842404106937,0.9279638278939905
2026-07-28,23985.349609375,-0.0004417249460887396,24106.1298828125,23863.397890625,1,1.0,0.0,0.0,-0.0004417249460887396,0.9730542281370801,0.9275539231221417
2026-07-29,24250.19921875,0.011042140877174367,24118.34736328125,23875.402890625,1,1.0,0.0,0.0,0.011042140877174367,0.9837988300052999,0.9377961042124321
2026-07-30,24317.150390625,0.0027608503860552247,24125.419921875,23889.3858984375,1,1.0,0.0,0.0,0.0027608503860552247,0.9865149513849207,0.940385218948788
2026-07-31,24383.599609375,0.0027326071386892803,24131.057421875,23903.877890625,1,1.0,0.0,0.0,0.0027326071386892803,0.9892107091834988,0.9429549223112054
2026-08-03,24774.30078125,0.01602311299947612,24148.25498046875,23926.269921875,1,1.0,0.0,0.0,0.01602311299947612,1.005060944157038,0.95806399558481
2026-08-04,24614.900390625,-0.006434102501316152,24159.0650390625,23944.1819140625,1,1.0,0.0,0.0,-0.006434102501316152,0.9985942790222619,0.9518997136343968
2026-08-05,24624.650390625,0.00039610154196334513,24196.19501953125,23956.0409375,1,1.0,0.0,0.0,0.00039610154196334513,0.9989898237559784,0.9522767625787619
